width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
64,BYD,2022,acf1_lo,44,9240,26200,0.17575687170028687,0.1481209695339203,0.019608985514005226,0.01361807290514831,0.5442185997962952,0.6450461149215698,-0.02763592079281807,-0.05114946886897087,-0.004566068295389414,sig,0.7272727272727273
64,BYD,2022,sign_persistence_hi,185,9240,26200,0.9069535732269287,0.46489009261131287,0.6965198720537833,0.35070680353753547,4.169305324554443,2.920915365219116,-0.4420635402202606,-0.5225105285644531,-0.3624473810195923,sig,0.9297297297297298
64,BYD,2022,sign_persistence_lo,273,9240,26200,0.417025625705719,0.32292330265045166,0.19795054904581963,0.16215514453950008,1.5308420658111572,1.1310338973999023,-0.09410230815410614,-0.11849139630794525,-0.07185414433479309,sig,0.8058608058608059
64,BYD,2022,jump_ratio_hi,123,9240,26200,0.719314694404602,0.5943247079849243,0.38929106058734103,0.32699731510350566,4.572908401489258,3.844731330871582,-0.12499000132083893,-0.16729384660720825,-0.08774885535240173,sig,0.8130081300813008
64,BYD,2022,jump_ratio_lo,335,9240,26200,0.5765931010246277,0.3016740083694458,0.4030264948275095,0.20575654733133247,2.8100204467773438,1.724137544631958,-0.27491915225982666,-0.32562056183815,-0.22662138938903809,sig,0.8716417910447761
64,BYD,2022,rv_rel_hi,358,9240,26200,0.5368704795837402,0.28227415680885315,0.34773319088486776,0.16817311234124188,2.5379514694213867,1.236730694770813,-0.2545962929725647,-0.3045042157173157,-0.20838342607021332,sig,0.9217877094972067
64,BYD,2022,rv_rel_lo,80,9240,26200,1.093184471130371,0.9038149118423462,0.723001647477113,0.6088727486451202,5.014950752258301,4.274531364440918,-0.1893695890903473,-0.2544291615486145,-0.12722674012184143,sig,0.525
64,BYD,2022,structure_strong,245,9240,26200,0.5109747052192688,0.24044014513492584,0.3461149333994411,0.15489047010619084,2.776172161102295,1.4239259958267212,-0.270534485578537,-0.32876721024513245,-0.2173139452934265,sig,0.9469387755102041
64,BYD,2022,structure_weak,213,9240,26200,0.7344865202903748,0.5411027669906616,0.46055642035960365,0.33427675088127157,4.674675464630127,3.699817657470703,-0.19338376820087433,-0.24974854290485382,-0.14118996262550354,sig,0.7511737089201878
64,BYD,2022,kmeans_0,50,9240,26200,1.6363617181777954,1.358747959136963,1.2634851925494486,1.0655893454077203,5.410405158996582,4.606841087341309,-0.2776137888431549,-0.36266279220581055,-0.1952093243598938,sig,1.0
64,BYD,2022,kmeans_1,205,9240,26200,0.8757041096687317,0.45383167266845703,0.5721820673899916,0.26582961154153134,4.0121259689331055,1.8317903280258179,-0.42187246680259705,-0.4998810291290283,-0.34328776597976685,sig,0.8097560975609757
64,BYD,2022,kmeans_2,203,9240,26200,0.09998512268066406,0.06497453898191452,0.011946269837625518,0.006771307770086944,0.3060090243816376,0.29201775789260864,-0.03501058742403984,-0.04262641817331314,-0.02741708979010582,sig,0.8669950738916257
128,BYD,2022,acf1_hi,414,9240,52376,0.6615968346595764,0.40394026041030884,0.4396953643885083,0.26940592522903467,3.9151182174682617,2.369781017303467,-0.25765666365623474,-0.3088003396987915,-0.21153120696544647,sig,0.8429951690821256
128,BYD,2022,acf1_lo,44,9240,52376,0.17575687170028687,0.15325233340263367,0.019608985514005226,0.013883229129964533,0.5442185997962952,0.6953927874565125,-0.022504551336169243,-0.05348469689488411,0.007223060820251703,ns,0.6136363636363636
128,BYD,2022,sign_persistence_hi,185,9240,52376,0.9069535732269287,0.47673794627189636,0.6965198720537833,0.3697101028352717,4.169305324554443,2.640110492706299,-0.43021565675735474,-0.5256682634353638,-0.338277667760849,sig,0.9351351351351351
128,BYD,2022,sign_persistence_lo,273,9240,52376,0.417025625705719,0.31420451402664185,0.19795054904581963,0.16025108462276014,1.5308420658111572,1.0944676399230957,-0.10282107442617416,-0.1304892748594284,-0.07738811522722244,sig,0.7435897435897436
128,BYD,2022,jump_ratio_hi,123,9240,52376,0.719314694404602,0.5831385850906372,0.38929106058734103,0.3290734954049719,4.572908401489258,3.8041131496429443,-0.13617609441280365,-0.1774197518825531,-0.09873457998037338,sig,0.8373983739837398
