width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
128,USDJPY,2023,acf1_lo,278,9240,52376,0.2069549709558487,0.32002103328704834,0.0007955260826352671,0.0012436974283433497,1.0630909204483032,1.417051076889038,0.11306605488061905,0.08935755491256714,0.13710910081863403,sig,0.35611510791366907
128,USDJPY,2023,sign_persistence_hi,406,9240,52376,0.25844404101371765,0.34348630905151367,0.0009864759808081724,0.0013405801596979023,0.985214114189148,1.64200758934021,0.08504229784011841,0.05825619399547577,0.11260491609573364,sig,0.4605911330049261
128,USDJPY,2023,sign_persistence_lo,91,9240,52376,0.17155791819095612,0.33167991042137146,0.000647091633143073,0.0012978611633166917,0.3226547837257385,0.9110184907913208,0.16012200713157654,0.11023362725973129,0.2147904634475708,sig,0.3626373626373626
128,USDJPY,2023,jump_ratio_hi,240,9240,52376,0.29839926958084106,0.4143127202987671,0.0011488090111760065,0.0016237155897058614,1.1883587837219238,1.7599855661392212,0.11591343581676483,0.07698971033096313,0.15730923414230347,sig,0.4666666666666667
128,USDJPY,2023,jump_ratio_lo,257,9240,52376,0.19036664068698883,0.2731644809246063,0.0007147098215637981,0.0010610473508550996,0.7729058861732483,0.9116169810295105,0.08279785513877869,0.055067211389541626,0.11219868063926697,sig,0.42023346303501946
128,USDJPY,2023,rv_rel_hi,260,9240,52376,0.3035285770893097,0.4171161949634552,0.001166621523974266,0.0016418853858351783,1.1883587837219238,1.7599855661392212,0.1135876402258873,0.07499000430107117,0.1533782184123993,sig,0.35384615384615387
128,USDJPY,2023,rv_rel_lo,217,9240,52376,0.16832032799720764,0.2732935845851898,0.0006286436168129609,0.0010508843966023503,0.4040658175945282,0.8999496698379517,0.10497326403856277,0.07769959419965744,0.13358260691165924,sig,0.5023041474654378
128,USDJPY,2023,structure_strong,247,9240,52376,0.19478273391723633,0.2881792485713959,0.0007478556396843387,0.0011275674964809524,0.8925445675849915,1.2523077726364136,0.09339650720357895,0.06713874638080597,0.12071335315704346,sig,0.4331983805668016
128,USDJPY,2023,structure_weak,250,9240,52376,0.28971484303474426,0.39383217692375183,0.0010986969752884244,0.0015354869562734885,0.931815505027771,1.597333550453186,0.10411734133958817,0.06519058346748352,0.14509062469005585,sig,0.452
128,USDJPY,2023,kmeans_0,155,9240,52376,0.3133857250213623,0.41087833046913147,0.0011850895931193094,0.0015691254081388493,1.3557862043380737,1.9245997667312622,0.09749256074428558,0.06560686975717545,0.13207554817199707,sig,0.45161290322580644
128,USDJPY,2023,kmeans_1,208,9240,52376,0.24899455904960632,0.3731408417224884,0.0009474138308033894,0.001465711141601545,0.9109220504760742,1.6003987789154053,0.12414631247520447,0.07955391705036163,0.1701887845993042,sig,0.3701923076923077
128,USDJPY,2023,kmeans_2,134,9240,52376,0.15055513381958008,0.21148422360420227,0.0005868927095786541,0.0008529742909292861,0.32165342569351196,0.9011943936347961,0.0609290711581707,0.02212166227400303,0.10236848890781403,sig,0.5447761194029851
